STATE,AREA,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_RATE,FIPS
OH,OH: Jackson County (39079),25.1,29.0,Incidence,82639.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,35.1,39079
OH,OH: Jackson County (39079),9.5,20.0,Mortality,162198.0,All Races,Male and Female,Esophagus,2016-2020,12.3,39079
OH,OH: Jackson County (39079),27.4,51.0,Incidence,162198.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,31.4,39079
OH,OH: Jackson County (39079),8.2,18.0,Incidence,162198.0,All Races,Male and Female,Larynx,2016-2020,11.1,39079
OH,OH: Jackson County (39079),17.3,35.0,Incidence,162198.0,All Races,Male and Female,Leukemias,2016-2020,21.6,39079
OH,OH: Jackson County (39079),93.8,211.0,Incidence,162198.0,All Races,Male and Female,Lung and Bronchus,2016-2020,130.1,39079
OH,OH: Jackson County (39079),65.4,139.0,Mortality,162198.0,All Races,Male and Female,Lung and Bronchus,2016-2020,85.7,39079
OH,OH: Jackson County (39079),115.0,124.0,Incidence,82639.0,All Races,Male and Female,Male and Female Breast,2016-2020,150.1,39079
OH,OH: Jackson County (39079),18.1,20.0,Mortality,82639.0,All Races,Male and Female,Male and Female Breast,2016-2020,24.2,39079
OH,OH: Jackson County (39079),22.6,23.0,Incidence,82639.0,All Races,Male and Female,"Male and Female Breast, <i>in situ</i>",2016-2020,27.8,39079
OH,OH: Jackson County (39079),28.8,54.0,Incidence,162198.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,33.3,39079
OH,OH: Jackson County (39079),8.9,17.0,Incidence,162198.0,All Races,Male and Female,Myeloma,2016-2020,10.5,39079
OH,OH: Jackson County (39079),19.1,39.0,Incidence,162198.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,24.0,39079
OH,OH: Jackson County (39079),17.4,36.0,Incidence,162198.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,22.2,39079
OH,OH: Jackson County (39079),14.0,30.0,Incidence,162198.0,All Races,Male and Female,Pancreas,2016-2020,18.5,39079
OH,OH: Jackson County (39079),14.1,29.0,Mortality,162198.0,All Races,Male and Female,Pancreas,2016-2020,17.9,39079
OH,OH: Jackson County (39079),90.0,93.0,Incidence,79559.0,All Races,Male and Female,Prostate,2016-2020,116.9,39079
OH,OH: Jackson County (39079),27.1,21.0,Mortality,79559.0,All Races,Male and Female,Prostate,2016-2020,26.4,39079
OH,OH: Jackson County (39079),10.7,17.0,Incidence,162198.0,All Races,Male and Female,Thyroid,2016-2020,10.5,39079
OH,OH: Jackson County (39079),23.0,51.0,Incidence,162198.0,All Races,Male and Female,Urinary Bladder,2016-2020,31.4,39079
OH,OH: Jefferson County (39081),476.1,1178.0,Incidence,169526.0,All Races,Female,All Cancer Sites Combined,2016-2020,694.9,39081
OH,OH: Jefferson County (39081),147.9,427.0,Mortality,169526.0,All Races,Female,All Cancer Sites Combined,2016-2020,251.9,39081
OH,OH: Jefferson County (39081),40.0,98.0,Incidence,169526.0,All Races,Female,Colon and Rectum,2016-2020,57.8,39081
OH,OH: Jefferson County (39081),10.1,31.0,Mortality,169526.0,All Races,Female,Colon and Rectum,2016-2020,18.3,39081
OH,OH: Jefferson County (39081),30.3,78.0,Incidence,169526.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,46.0,39081
OH,OH: Jefferson County (39081),5.5,17.0,Mortality,169526.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,10.0,39081
OH,OH: Jefferson County (39081),116.5,298.0,Incidence,169526.0,All Races,Female,Female Breast,2016-2020,175.8,39081
OH,OH: Jefferson County (39081),18.4,50.0,Mortality,169526.0,All Races,Female,Female Breast,2016-2020,29.5,39081
OH,OH: Jefferson County (39081),30.7,68.0,Incidence,169526.0,All Races,Female,"Female Breast, <i>in situ</i>",2016-2020,40.1,39081
OH,OH: Jefferson County (39081),20.1,47.0,Incidence,169526.0,All Races,Female,Kidney and Renal Pelvis,2016-2020,27.7,39081
OH,OH: Jefferson County (39081),12.8,26.0,Incidence,169526.0,All Races,Female,Leukemias,2016-2020,15.3,39081
OH,OH: Jefferson County (39081),6.5,16.0,Incidence,169526.0,All Races,Female,Liver and Intrahepatic Bile Duct,2016-2020,9.4,39081
OH,OH: Jefferson County (39081),6.6,17.0,Mortality,169526.0,All Races,Female,Liver and Intrahepatic Bile Duct,2016-2020,10.0,39081
OH,OH: Jefferson County (39081),67.3,191.0,Incidence,169526.0,All Races,Female,Lung and Bronchus,2016-2020,112.7,39081
OH,OH: Jefferson County (39081),38.3,113.0,Mortality,169526.0,All Races,Female,Lung and Bronchus,2016-2020,66.7,39081
OH,OH: Jefferson County (39081),22.4,47.0,Incidence,169526.0,All Races,Female,Melanomas of the Skin,2016-2020,27.7,39081
OH,OH: Jefferson County (39081),16.7,44.0,Incidence,169526.0,All Races,Female,Non-Hodgkin Lymphoma,2016-2020,26.0,39081
OH,OH: Jefferson County (39081),8.1,23.0,Incidence,169526.0,All Races,Female,Oral Cavity and Pharynx,2016-2020,13.6,39081
OH,OH: Jefferson County (39081),9.4,22.0,Incidence,169526.0,All Races,Female,Ovary,2016-2020,13.0,39081
OH,OH: Jefferson County (39081),14.6,41.0,Incidence,169526.0,All Races,Female,Pancreas,2016-2020,24.2,39081
OH,OH: Jefferson County (39081),11.6,34.0,Mortality,169526.0,All Races,Female,Pancreas,2016-2020,20.1,39081
OH,OH: Jefferson County (39081),41.0,69.0,Incidence,169526.0,All Races,Female,Thyroid,2016-2020,40.7,39081
OH,OH: Jefferson County (39081),9.1,27.0,Incidence,169526.0,All Races,Female,Urinary Bladder,2016-2020,15.9,39081
OH,OH: Jefferson County (39081),568.8,1326.0,Incidence,160187.0,All Races,Male,All Cancer Sites Combined,2016-2020,827.8,39081
OH,OH: Jefferson County (39081),237.9,546.0,Mortality,160187.0,All Races,Male,All Cancer Sites Combined,2016-2020,340.9,39081
OH,OH: Jefferson County (39081),55.2,121.0,Incidence,160187.0,All Races,Male,Colon and Rectum,2016-2020,75.5,39081
OH,OH: Jefferson County (39081),27.7,63.0,Mortality,160187.0,All Races,Male,Colon and Rectum,2016-2020,39.3,39081
OH,OH: Jefferson County (39081),35.2,76.0,Incidence,160187.0,All Races,Male,Kidney and Renal Pelvis,2016-2020,47.4,39081
OH,OH: Jefferson County (39081),18.9,40.0,Incidence,160187.0,All Races,Male,Leukemias,2016-2020,25.0,39081
OH,OH: Jefferson County (39081),9.1,24.0,Incidence,160187.0,All Races,Male,Liver and Intrahepatic Bile Duct,2016-2020,15.0,39081
OH,OH: Jefferson County (39081),6.9,18.0,Mortality,160187.0,All Races,Male,Liver and Intrahepatic Bile Duct,2016-2020,11.2,39081
OH,OH: Jefferson County (39081),90.5,224.0,Incidence,160187.0,All Races,Male,Lung and Bronchus,2016-2020,139.8,39081
OH,OH: Jefferson County (39081),62.8,152.0,Mortality,160187.0,All Races,Male,Lung and Bronchus,2016-2020,94.9,39081
OH,OH: Jefferson County (39081),27.0,61.0,Incidence,160187.0,All Races,Male,Melanomas of the Skin,2016-2020,38.1,39081
OH,OH: Jefferson County (39081),22.4,48.0,Incidence,160187.0,All Races,Male,Non-Hodgkin Lymphoma,2016-2020,30.0,39081
OH,OH: Jefferson County (39081),19.0,43.0,Incidence,160187.0,All Races,Male,Oral Cavity and Pharynx,2016-2020,26.8,39081
OH,OH: Jefferson County (39081),21.1,53.0,Incidence,160187.0,All Races,Male,Pancreas,2016-2020,33.1,39081
OH,OH: Jefferson County (39081),17.8,43.0,Mortality,160187.0,All Races,Male,Pancreas,2016-2020,26.8,39081
OH,OH: Jefferson County (39081),112.0,290.0,Incidence,160187.0,All Races,Male,Prostate,2016-2020,181.0,39081
OH,OH: Jefferson County (39081),16.5,36.0,Mortality,160187.0,All Races,Male,Prostate,2016-2020,22.5,39081
OH,OH: Jefferson County (39081),14.5,31.0,Incidence,160187.0,All Races,Male,Thyroid,2016-2020,19.4,39081
OH,OH: Jefferson County (39081),42.5,104.0,Incidence,160187.0,All Races,Male,Urinary Bladder,2016-2020,64.9,39081
OH,OH: Jefferson County (39081),514.4,2504.0,Incidence,329713.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,759.4,39081
OH,OH: Jefferson County (39081),186.7,973.0,Mortality,329713.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,295.1,39081
OH,OH: Jefferson County (39081),8.0,33.0,Incidence,329713.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,10.0,39081
OH,OH: Jefferson County (39081),6.3,28.0,Mortality,329713.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,8.5,39081
OH,OH: Jefferson County (39081),46.7,219.0,Incidence,329713.0,All Races,Male and Female,Colon and Rectum,2016-2020,66.4,39081
OH,OH: Jefferson County (39081),18.3,94.0,Mortality,329713.0,All Races,Male and Female,Colon and Rectum,2016-2020,28.5,39081
OH,OH: Jefferson County (39081),30.3,78.0,Incidence,169526.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,46.0,39081
OH,OH: Jefferson County (39081),5.5,17.0,Mortality,169526.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,10.0,39081
OH,OH: Jefferson County (39081),5.8,28.0,Incidence,329713.0,All Races,Male and Female,Esophagus,2016-2020,8.5,39081
OH,OH: Jefferson County (39081),5.4,27.0,Mortality,329713.0,All Races,Male and Female,Esophagus,2016-2020,8.2,39081
OH,OH: Jefferson County (39081),4.3,16.0,Incidence,329713.0,All Races,Male and Female,Hodgkin Lymphoma,2016-2020,4.9,39081
OH,OH: Jefferson County (39081),27.0,123.0,Incidence,329713.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,37.3,39081
OH,OH: Jefferson County (39081),4.9,25.0,Mortality,329713.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,7.6,39081
OH,OH: Jefferson County (39081),6.4,31.0,Incidence,329713.0,All Races,Male and Female,Larynx,2016-2020,9.4,39081
OH,OH: Jefferson County (39081),15.5,66.0,Incidence,329713.0,All Races,Male and Female,Leukemias,2016-2020,20.0,39081
OH,OH: Jefferson County (39081),7.5,34.0,Mortality,329713.0,All Races,Male and Female,Leukemias,2016-2020,10.3,39081
OH,OH: Jefferson County (39081),7.7,40.0,Incidence,329713.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,12.1,39081
OH,OH: Jefferson County (39081),6.7,35.0,Mortality,329713.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,10.6,39081
OH,OH: Jefferson County (39081),77.6,415.0,Incidence,329713.0,All Races,Male and Female,Lung and Bronchus,2016-2020,125.9,39081
OH,OH: Jefferson County (39081),48.9,265.0,Mortality,329713.0,All Races,Male and Female,Lung and Bronchus,2016-2020,80.4,39081
OH,OH: Jefferson County (39081),116.5,298.0,Incidence,169526.0,All Races,Male and Female,Male and Female Breast,2016-2020,175.8,39081
OH,OH: Jefferson County (39081),18.4,50.0,Mortality,169526.0,All Races,Male and Female,Male and Female Breast,2016-2020,29.5,39081
OH,OH: Jefferson County (39081),30.7,68.0,Incidence,169526.0,All Races,Male and Female,"Male and Female Breast, <i>in situ</i>",2016-2020,40.1,39081
OH,OH: Jefferson County (39081),24.1,108.0,Incidence,329713.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,32.8,39081
OH,OH: Jefferson County (39081),5.5,26.0,Incidence,329713.0,All Races,Male and Female,Myeloma,2016-2020,7.9,39081
OH,OH: Jefferson County (39081),3.4,18.0,Mortality,329713.0,All Races,Male and Female,Myeloma,2016-2020,5.5,39081
OH,OH: Jefferson County (39081),19.4,92.0,Incidence,329713.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,27.9,39081
OH,OH: Jefferson County (39081),6.3,33.0,Mortality,329713.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,10.0,39081
OH,OH: Jefferson County (39081),13.4,66.0,Incidence,329713.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,20.0,39081
OH,OH: Jefferson County (39081),3.6,19.0,Mortality,329713.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,5.8,39081
OH,OH: Jefferson County (39081),9.4,22.0,Incidence,169526.0,All Races,Male and Female,Ovary,2016-2020,13.0,39081
OH,OH: Jefferson County (39081),17.6,94.0,Incidence,329713.0,All Races,Male and Female,Pancreas,2016-2020,28.5,39081
OH,OH: Jefferson County (39081),14.5,77.0,Mortality,329713.0,All Races,Male and Female,Pancreas,2016-2020,23.4,39081
OH,OH: Jefferson County (39081),112.0,290.0,Incidence,160187.0,All Races,Male and Female,Prostate,2016-2020,181.0,39081
OH,OH: Jefferson County (39081),16.5,36.0,Mortality,160187.0,All Races,Male and Female,Prostate,2016-2020,22.5,39081
OH,OH: Jefferson County (39081),6.9,32.0,Incidence,329713.0,All Races,Male and Female,Stomach,2016-2020,9.7,39081
OH,OH: Jefferson County (39081),28.0,100.0,Incidence,329713.0,All Races,Male and Female,Thyroid,2016-2020,30.3,39081
OH,OH: Jefferson County (39081),24.3,131.0,Incidence,329713.0,All Races,Male and Female,Urinary Bladder,2016-2020,39.7,39081
OH,OH: Jefferson County (39081),5.7,29.0,Mortality,329713.0,All Races,Male and Female,Urinary Bladder,2016-2020,8.8,39081
OH,OH: Knox County (39083),457.7,952.0,Incidence,157453.0,All Races,Female,All Cancer Sites Combined,2016-2020,604.6,39083
OH,OH: Knox County (39083),142.2,322.0,Mortality,157453.0,All Races,Female,All Cancer Sites Combined,2016-2020,204.5,39083
OH,OH: Knox County (39083),41.5,87.0,Incidence,157453.0,All Races,Female,Colon and Rectum,2016-2020,55.3,39083
OH,OH: Knox County (39083),14.0,30.0,Mortality,157453.0,All Races,Female,Colon and Rectum,2016-2020,19.1,39083
OH,OH: Knox County (39083),35.1,78.0,Incidence,157453.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,49.5,39083
OH,OH: Knox County (39083),7.0,17.0,Mortality,157453.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,10.8,39083
OH,OH: Knox County (39083),117.5,240.0,Incidence,157453.0,All Races,Female,Female Breast,2016-2020,152.4,39083
OH,OH: Knox County (39083),19.3,44.0,Mortality,157453.0,All Races,Female,Female Breast,2016-2020,27.9,39083
OH,OH: Knox County (39083),22.4,39.0,Incidence,157453.0,All Races,Female,"Female Breast, <i>in situ</i>",2016-2020,24.8,39083
OH,OH: Knox County (39083),14.2,29.0,Incidence,157453.0,All Races,Female,Leukemias,2016-2020,18.4,39083
OH,OH: Knox County (39083),55.1,129.0,Incidence,157453.0,All Races,Female,Lung and Bronchus,2016-2020,81.9,39083
OH,OH: Knox County (39083),34.2,78.0,Mortality,157453.0,All Races,Female,Lung and Bronchus,2016-2020,49.5,39083
OH,OH: Knox County (39083),25.5,50.0,Incidence,157453.0,All Races,Female,Melanomas of the Skin,2016-2020,31.8,39083
OH,OH: Knox County (39083),12.2,27.0,Incidence,157453.0,All Races,Female,Non-Hodgkin Lymphoma,2016-2020,17.1,39083
OH,OH: Knox County (39083),10.3,19.0,Incidence,157453.0,All Races,Female,Ovary,2016-2020,12.1,39083
OH,OH: Knox County (39083),13.5,34.0,Incidence,157453.0,All Races,Female,Pancreas,2016-2020,21.6,39083
OH,OH: Knox County (39083),11.8,29.0,Mortality,157453.0,All Races,Female,Pancreas,2016-2020,18.4,39083
OH,OH: Knox County (39083),33.0,51.0,Incidence,157453.0,All Races,Female,Thyroid,2016-2020,32.4,39083
OH,OH: Knox County (39083),8.7,20.0,Incidence,157453.0,All Races,Female,Urinary Bladder,2016-2020,12.7,39083
OH,OH: Knox County (39083),541.2,1040.0,Incidence,151428.0,All Races,Male,All Cancer Sites Combined,2016-2020,686.8,39083
OH,OH: Knox County (39083),197.4,371.0,Mortality,151428.0,All Races,Male,All Cancer Sites Combined,2016-2020,245.0,39083
OH,OH: Knox County (39083),40.2,75.0,Incidence,151428.0,All Races,Male,Colon and Rectum,2016-2020,49.5,39083
OH,OH: Knox County (39083),19.0,33.0,Mortality,151428.0,All Races,Male,Colon and Rectum,2016-2020,21.8,39083
OH,OH: Knox County (39083),25.7,44.0,Incidence,151428.0,All Races,Male,Leukemias,2016-2020,29.1,39083
OH,OH: Knox County (39083),73.5,142.0,Incidence,151428.0,All Races,Male,Lung and Bronchus,2016-2020,93.8,39083
OH,OH: Knox County (39083),55.2,108.0,Mortality,151428.0,All Races,Male,Lung and Bronchus,2016-2020,71.3,39083
OH,OH: Knox County (39083),43.1,76.0,Incidence,151428.0,All Races,Male,Melanomas of the Skin,2016-2020,50.2,39083
OH,OH: Knox County (39083),25.6,47.0,Incidence,151428.0,All Races,Male,Non-Hodgkin Lymphoma,2016-2020,31.0,39083
OH,OH: Knox County (39083),13.9,27.0,Incidence,151428.0,All Races,Male,Pancreas,2016-2020,17.8,39083
OH,OH: Knox County (39083),16.8,31.0,Mortality,151428.0,All Races,Male,Pancreas,2016-2020,20.5,39083
OH,OH: Knox County (39083),134.0,283.0,Incidence,151428.0,All Races,Male,Prostate,2016-2020,186.9,39083
OH,OH: Knox County (39083),21.4,38.0,Mortality,151428.0,All Races,Male,Prostate,2016-2020,25.1,39083
OH,OH: Knox County (39083),11.3,17.0,Incidence,151428.0,All Races,Male,Thyroid,2016-2020,11.2,39083
OH,OH: Knox County (39083),41.7,79.0,Incidence,151428.0,All Races,Male,Urinary Bladder,2016-2020,52.2,39083
OH,OH: Knox County (39083),493.2,1992.0,Incidence,308881.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,644.9,39083
OH,OH: Knox County (39083),165.0,693.0,Mortality,308881.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,224.4,39083
OH,OH: Knox County (39083),5.8,22.0,Incidence,308881.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,7.1,39083
OH,OH: Knox County (39083),40.9,162.0,Incidence,308881.0,All Races,Male and Female,Colon and Rectum,2016-2020,52.4,39083
OH,OH: Knox County (39083),16.0,63.0,Mortality,308881.0,All Races,Male and Female,Colon and Rectum,2016-2020,20.4,39083
OH,OH: Knox County (39083),35.1,78.0,Incidence,157453.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,49.5,39083
OH,OH: Knox County (39083),7.0,17.0,Mortality,157453.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,10.8,39083
OH,OH: Knox County (39083),8.6,37.0,Incidence,308881.0,All Races,Male and Female,Esophagus,2016-2020,12.0,39083
OH,OH: Knox County (39083),4.9,21.0,Mortality,308881.0,All Races,Male and Female,Esophagus,2016-2020,6.8,39083
OH,OH: Knox County (39083),13.9,57.0,Incidence,308881.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,18.5,39083
OH,OH: Knox County (39083),4.7,20.0,Incidence,308881.0,All Races,Male and Female,Larynx,2016-2020,6.5,39083
OH,OH: Knox County (39083),19.7,73.0,Incidence,308881.0,All Races,Male and Female,Leukemias,2016-2020,23.6,39083
OH,OH: Knox County (39083),6.9,28.0,Mortality,308881.0,All Races,Male and Female,Leukemias,2016-2020,9.1,39083
OH,OH: Knox County (39083),7.0,30.0,Incidence,308881.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,9.7,39083
OH,OH: Knox County (39083),6.2,26.0,Mortality,308881.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,8.4,39083
OH,OH: Knox County (39083),62.9,271.0,Incidence,308881.0,All Races,Male and Female,Lung and Bronchus,2016-2020,87.7,39083
OH,OH: Knox County (39083),43.2,186.0,Mortality,308881.0,All Races,Male and Female,Lung and Bronchus,2016-2020,60.2,39083
OH,OH: Knox County (39083),117.5,240.0,Incidence,157453.0,All Races,Male and Female,Male and Female Breast,2016-2020,152.4,39083
OH,OH: Knox County (39083),19.3,44.0,Mortality,157453.0,All Races,Male and Female,Male and Female Breast,2016-2020,27.9,39083
OH,OH: Knox County (39083),22.4,39.0,Incidence,157453.0,All Races,Male and Female,"Male and Female Breast, <i>in situ</i>",2016-2020,24.8,39083
OH,OH: Knox County (39083),33.2,126.0,Incidence,308881.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,40.8,39083
OH,OH: Knox County (39083),4.6,16.0,Mortality,308881.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,5.2,39083
OH,OH: Knox County (39083),4.7,21.0,Incidence,308881.0,All Races,Male and Female,Myeloma,2016-2020,6.8,39083
OH,OH: Knox County (39083),18.5,74.0,Incidence,308881.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,24.0,39083
OH,OH: Knox County (39083),7.0,29.0,Mortality,308881.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,9.4,39083
OH,OH: Knox County (39083),11.5,49.0,Incidence,308881.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,15.9,39083
OH,OH: Knox County (39083),10.3,19.0,Incidence,157453.0,All Races,Male and Female,Ovary,2016-2020,12.1,39083
OH,OH: Knox County (39083),13.8,61.0,Incidence,308881.0,All Races,Male and Female,Pancreas,2016-2020,19.7,39083
OH,OH: Knox County (39083),14.0,60.0,Mortality,308881.0,All Races,Male and Female,Pancreas,2016-2020,19.4,39083
OH,OH: Knox County (39083),134.0,283.0,Incidence,151428.0,All Races,Male and Female,Prostate,2016-2020,186.9,39083
OH,OH: Knox County (39083),21.4,38.0,Mortality,151428.0,All Races,Male and Female,Prostate,2016-2020,25.1,39083
OH,OH: Knox County (39083),5.2,21.0,Incidence,308881.0,All Races,Male and Female,Stomach,2016-2020,6.8,39083
OH,OH: Knox County (39083),22.2,68.0,Incidence,308881.0,All Races,Male and Female,Thyroid,2016-2020,22.0,39083
OH,OH: Knox County (39083),23.5,99.0,Incidence,308881.0,All Races,Male and Female,Urinary Bladder,2016-2020,32.1,39083
OH,OH: Knox County (39083),3.8,16.0,Mortality,308881.0,All Races,Male and Female,Urinary Bladder,2016-2020,5.2,39083
OH,OH: Lake County (39085),464.0,3992.0,Incidence,588053.0,All Races,Female,All Cancer Sites Combined,2016-2020,678.9,39085
OH,OH: Lake County (39085),133.9,1295.0,Mortality,588053.0,All Races,Female,All Cancer Sites Combined,2016-2020,220.2,39085
OH,OH: Lake County (39085),4.8,38.0,Incidence,588053.0,All Races,Female,Brain and Other Nervous System,2016-2020,6.5,39085
OH,OH: Lake County (39085),3.4,30.0,Mortality,588053.0,All Races,Female,Brain and Other Nervous System,2016-2020,5.1,39085
OH,OH: Lake County (39085),9.8,57.0,Incidence,588053.0,All Races,Female,Cervix,2016-2020,9.7,39085
OH,OH: Lake County (39085),29.1,264.0,Incidence,588053.0,All Races,Female,Colon and Rectum,2016-2020,44.9,39085
OH,OH: Lake County (39085),11.5,107.0,Mortality,588053.0,All Races,Female,Colon and Rectum,2016-2020,18.2,39085
OH,OH: Lake County (39085),30.6,277.0,Incidence,588053.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,47.1,39085
OH,OH: Lake County (39085),5.1,49.0,Mortality,588053.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,8.3,39085
OH,OH: Lake County (39085),138.2,1160.0,Incidence,588053.0,All Races,Female,Female Breast,2016-2020,197.3,39085
OH,OH: Lake County (39085),18.4,169.0,Mortality,588053.0,All Races,Female,Female Breast,2016-2020,28.7,39085
OH,OH: Lake County (39085),33.6,252.0,Incidence,588053.0,All Races,Female,"Female Breast, <i>in situ</i>",2016-2020,42.9,39085
OH,OH: Lake County (39085),10.0,89.0,Incidence,588053.0,All Races,Female,Kidney and Renal Pelvis,2016-2020,15.1,39085
OH,OH: Lake County (39085),2.2,21.0,Mortality,588053.0,All Races,Female,Kidney and Renal Pelvis,2016-2020,3.6,39085
OH,OH: Lake County (39085),2.0,18.0,Incidence,588053.0,All Races,Female,Larynx,2016-2020,3.1,39085
OH,OH: Lake County (39085),11.2,92.0,Incidence,588053.0,All Races,Female,Leukemias,2016-2020,15.6,39085
OH,OH: Lake County (39085),4.9,50.0,Mortality,588053.0,All Races,Female,Leukemias,2016-2020,8.5,39085
OH,OH: Lake County (39085),3.6,34.0,Incidence,588053.0,All Races,Female,Liver and Intrahepatic Bile Duct,2016-2020,5.8,39085
OH,OH: Lake County (39085),2.8,29.0,Mortality,588053.0,All Races,Female,Liver and Intrahepatic Bile Duct,2016-2020,4.9,39085
OH,OH: Lake County (39085),61.2,588.0,Incidence,588053.0,All Races,Female,Lung and Bronchus,2016-2020,100.0,39085
OH,OH: Lake County (39085),36.3,357.0,Mortality,588053.0,All Races,Female,Lung and Bronchus,2016-2020,60.7,39085
OH,OH: Lake County (39085),31.0,238.0,Incidence,588053.0,All Races,Female,Melanomas of the Skin,2016-2020,40.5,39085
OH,OH: Lake County (39085),5.2,52.0,Incidence,588053.0,All Races,Female,Myeloma,2016-2020,8.8,39085
OH,OH: Lake County (39085),3.3,34.0,Mortality,588053.0,All Races,Female,Myeloma,2016-2020,5.8,39085
OH,OH: Lake County (39085),17.4,155.0,Incidence,588053.0,All Races,Female,Non-Hodgkin Lymphoma,2016-2020,26.4,39085
OH,OH: Lake County (39085),4.0,42.0,Mortality,588053.0,All Races,Female,Non-Hodgkin Lymphoma,2016-2020,7.1,39085
OH,OH: Lake County (39085),8.1,66.0,Incidence,588053.0,All Races,Female,Oral Cavity and Pharynx,2016-2020,11.2,39085
OH,OH: Lake County (39085),11.0,91.0,Incidence,588053.0,All Races,Female,Ovary,2016-2020,15.5,39085
OH,OH: Lake County (39085),6.2,56.0,Mortality,588053.0,All Races,Female,Ovary,2016-2020,9.5,39085
OH,OH: Lake County (39085),10.8,106.0,Incidence,588053.0,All Races,Female,Pancreas,2016-2020,18.0,39085
OH,OH: Lake County (39085),9.9,99.0,Mortality,588053.0,All Races,Female,Pancreas,2016-2020,16.8,39085
OH,OH: Lake County (39085),2.6,24.0,Incidence,588053.0,All Races,Female,Stomach,2016-2020,4.1,39085
OH,OH: Lake County (39085),26.0,165.0,Incidence,588053.0,All Races,Female,Thyroid,2016-2020,28.1,39085
OH,OH: Lake County (39085),9.3,93.0,Incidence,588053.0,All Races,Female,Urinary Bladder,2016-2020,15.8,39085
OH,OH: Lake County (39085),3.1,32.0,Mortality,588053.0,All Races,Female,Urinary Bladder,2016-2020,5.4,39085
OH,OH: Lake County (39085),509.2,3874.0,Incidence,560724.0,All Races,Male,All Cancer Sites Combined,2016-2020,690.9,39085
OH,OH: Lake County (39085),192.8,1435.0,Mortality,560724.0,All Races,Male,All Cancer Sites Combined,2016-2020,255.9,39085
OH,OH: Lake County (39085),10.5,71.0,Incidence,560724.0,All Races,Male,Brain and Other Nervous System,2016-2020,12.7,39085
OH,OH: Lake County (39085),7.1,54.0,Mortality,560724.0,All Races,Male,Brain and Other Nervous System,2016-2020,9.6,39085
OH,OH: Lake County (39085),40.6,288.0,Incidence,560724.0,All Races,Male,Colon and Rectum,2016-2020,51.4,39085
OH,OH: Lake County (39085),17.6,126.0,Mortality,560724.0,All Races,Male,Colon and Rectum,2016-2020,22.5,39085
OH,OH: Lake County (39085),20.8,155.0,Incidence,560724.0,All Races,Male,Kidney and Renal Pelvis,2016-2020,27.6,39085
OH,OH: Lake County (39085),5.1,39.0,Mortality,560724.0,All Races,Male,Kidney and Renal Pelvis,2016-2020,7.0,39085
OH,OH: Lake County (39085),4.4,36.0,Incidence,560724.0,All Races,Male,Larynx,2016-2020,6.4,39085
OH,OH: Lake County (39085),21.9,156.0,Incidence,560724.0,All Races,Male,Leukemias,2016-2020,27.8,39085
OH,OH: Lake County (39085),10.2,74.0,Mortality,560724.0,All Races,Male,Leukemias,2016-2020,13.2,39085
